Prompt,Dominant_Topic,Keywords
"Create profile picture for youtube channel. The channel is called life lessons. Illustration in watercolor style, inspired by watercolors by Agnes Cecile. The scene shows a person smiling while holding a helping hand. The background has pastel shades of blue and green, conveying calm and serenity. cool color temperature happy facial expressions soft, diffused light -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
Hank Hill from King Of The Hill holding an M1 Garand standing during the storming of Normandy beach -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"coastal waterfront urban city in kelantan malaysia, with mangrooves trees along the coastal with a wooden pathway, OMA architecture, natural lighting, mir render, highly detailed, focused, HDR, UHD -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"bohemian, curly blonde hair beautiful woman, Godess, gold cuff forearm bracelet, gold cuff necklace, dancing on beach at sunset",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Victorian lady portrait with dark red roses, watercolor digital art, detailed, HR, white backgroumd -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
There was a hole here. Its gone now.,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"A concept portrait nier automata illustration style of a2 of nier automata long hair with a giant great sword, realistic color, realistic face, zoom, background is ruin forest, tons of details , incredibly beautiful -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a futuristic utopian city of high tech tree houses amidst gardens that grow limitless possibilities, with bold lines and bright teal, sunrise, and fuchsia colors. the city is still being built. there a people eager to help build it. there are ladders and stairs and ropes to access the tree houses. in the steampunk style",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ExternalUrl  a jedi knight holding a pink colored lightsaber, standing on a moon, background is full of stars",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"elf legolas (played by a young sean connery) from lord of the rings dressed as a 1978 punk rock fan, holding a silver pistol filmed by martin scorsese , realistic, gritty, New York -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"/a Boy and a fox, sitting together in the flower field under a three, watching together the view from the hill, early sunset, beautiful colors as the golden sunshine make the field glow,",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
A 35-year-old white bald man in a black suit and black shirt with sunglasses stands surrounded by pregnant women with big belly. women have white dress and red hills. everyone smiles. Burj Khalifa in the background. All in full growth -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"two friends, to the left african european metis with dreadlocks, goat bearded, to the right 45 years old spanish, short bearded, with a golf cap, laughing in the middle of a field of hemp, in Morocco, warm light at the sunset, HDR, 8k, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"6 cowgirl hats clipart, hd, watercolor, boho, spaced out -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
Create a picture with cat and mouse on the moon,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"israeli Golda Meir in golda meir on photoshoot wearing white blouse and blue jeans,smoke and blessed in Tel aviv streets in hot summer",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Horrible creepy werewolf, wearing old hood and cape, head of dead rotten werewolf, long claws, full height, no fur, just wet skin,many ugly scars in form of runes, (((many white runes on the body))), runes all over it, realism, artstation, (H.Giger)",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"cannabis logo ber and owls style make it on t-shirts,full colors -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"the beat of my heart, simple, flat, 2d, clean lines, vector, vibrant colors -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"beautiful website for sports bar called bettorview, ui, ux, ui/ux, website, green -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ExternalUrl  handsome smily man, black hair, wear glasses, 3d doll character style, cinema light, kaws dolls style, cool asian man, smile, happy -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"beautiful woman, close up, face, happy, pinches cheek, photograph, hyper realistic",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
realistic photo of street fighter CHUN LI “,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
Elon musk sit inside KFC but eating MCD,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a wooden Riva speedboat in the bay of Saint Tropez, a young athletic guy in swimwear stearing the boat while a young women is enjoying the view. The water is glistening from the evening sun. Surfers and sailboats in the background. In the style of golden age illustrations, speedpainting, mediterranean-inspired, realistic hyper-detail, cyan and amber, handsome, i cant believe how beautiful this is -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"Gaia, a giantic woman with clay and earth skin with moss on it with plants growing all over and hair made of vines and trees, gigantic goddess of earth, titan, gigantic height, full body portrait, oil painting, realistic, 16k -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Book open on the side and coming out of it an explosion as if it were an energy tree mixed with fantasy characters, charizard, Shiryu",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"ExternalUrl  ultra detailing, ultra realistic, football player, spartak club uniform, red-white t-shirt, red-white shirts, fotball ball, big stadium in background -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Genesis II,Prohibited Trees",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"a rich muslim family of 4 with background of cresent moon night. Soft lighting 1DX Mark III, Canon EF 85mm f/1.4 L IS USM Lens, shutter speed 1/125 ,aperture f/11.0, ISO 100, 8k, HD, cinematography, photorealistic, epic composition Unreal Engine, Cinematic, Color Grading, portrait Photography, Ultra-Wide Angle, Depth of Field, hyper-detailed, beautifully color-coded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Depth of Field, DOF, Tilt Blur, White Balance, 32k, Super-Resolution, Megapixel, ProPhoto RGB, VR, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre-Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL- Shaders, Post Processing, Post-Production, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, photography -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Beautiful female doctor sitting in a French café with ipad, sipping her coffee, she looks happy and serene, VISUAL STYLE Warm colors, TIME PERIOD Present day, COLOR Warm, ASPECT RATIO 169, FORMAT Landscape, FRAME SIZE Medium, LENS SIZE 50mm, COMPOSITION Centered, LIGHTING Well-lit, LIGHTING TYPE Natural, TIME OF DAY Daytime, ENVIRONMENT Interior, LOCATION TYPE French Café, SET Cozy, CAMERA Canon DSLR, LENS 50mm lens, FILM STOCK / RESOLUTION High resolution, TAGS happy, earphones, listening to podcast. -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ExternalUrl  Disney handsome man, black hair, wear glasses, edge light, soft focus, wonderland ,background, light and dark contrast, 3d pixar character style, cinema light, ip pop mart, cool asian man, smile, happy -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"cute, water-color, animated baby peacock clipart, baby shower invitation template",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a sprinter running into acloud of code, futuristic, clean, minimalistic, transparent background, limited color palette, ilustration, digital art -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"a 2030 BMW concept four door sedan 5 series with modern design cues based on BMW E12. Modern, concept car. Photorealistic. Car show display photoshoot -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
