Channel,ID,Prompt,Timestamp
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of teenage boys, graffiti in a concrete storm drain tunnel, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a muslim woman outside a supermarket carpark, Lakemba, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a muslim woman and shopping trolley outside a supermarket carpark, wide shot, Lakemba, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a Asian Australian mother and daughter in bedroom, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a young Asian Australian family, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of Australian Western Sydney suburban homes, 1980s, Leica S3 medium format camera, -",4/29/2023
newbies-173,4.24E+17,a tattoo on a bicep of every planet plant going up the arm in order,4/29/2023
newbies-173,4.24E+17,catdog as a face on Mount Rushmore,4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a man standing in front of his red brick suburban home, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a man standing in his garage next to his red brick suburban home, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,2.56E+17,"Male Elf from Dungeons and dragons, Realistic, cowboy hat, steam punk goggles, Blonde hair, pointed ears",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk observational photography of a young Australian Aboriginal mother in her house, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,9.81E+17,"ferrari on tablet with books about money in background with lock and cash, straight on photo parallel to lens, ultra realistic 4k, tropical paradise background,",4/29/2023
newbies-173,9.81E+17,"ferrari on tablet with books in background with lock and cash, straight on photo parallel to lens, ultra realistic 4k, tropical paradise background,",4/29/2023
newbies-173,2.56E+17,"Elf from Dungeons and dragons, Realistic, cowboy hat, steam punk goggles",4/29/2023
newbies-173,9.81E+17,"blank ebook cover with no text, fast Ferrari in background with lock, cash, innovative design, straight on photo parallel to lens, ultra realistic 4k ",4/29/2023
newbies-3,1.09E+18,gaming tshirt design the says Gaming is My Cardio with a white backgroung,4/29/2023
newbies-3,1.60E+17,Japan Sakura blossoms hand painted pink and white  No background,4/29/2023
newbies-3,3.00E+17,"mascot for woman with a bob haircut,smile,brown hair,wearing T-shirt, contour,white background,-",4/29/2023
newbies-3,8.91E+17,"minimal logo for playing video games, no backgorund",4/29/2023
newbies-3,1.09E+18,"Kleopatra carried with palanquin, ancient egypt, expressionism, Van Gogh, brushwork",4/29/2023
newbies-3,7.45E+17,Ukraine took over Crimea  -,4/29/2023
newbies-3,1.10E+18,"The vibrant scene captures a young black girl confidently walking alongside a group of white children, adorned in a colorful outfit that reflects her pride in her cultural heritage  Her expressive eyes feature long, curly lashes, and her hair is styled in an intricate pattern of many, many braids, adorned with African-inspired accessories  Despite the girls captivating appearance, the white children around her appear indifferent and uninterested in her presence  Their facial expressions and body language convey a sense of disregard and lack of appreciation towards the young black girl  The use of collage, inspired by the work of illustrator Taisa Borges, adds depth and texture to the scene, with various materials and colors blending together to create a dynamic and visually appealing illustration  The background features soft, subtle African-inspired patterns that further emphasize the girls cultural heritage and individuality  As the girl walks confidently among the other children, she holds her head high, radiating confidence and self-assurance despite the indifference of those around her  Her proud expression and striking appearance convey a sense of resilience and determination, highlighting the importance of self-love and self-acceptance in the face of adversity  The use of collage techniques, such as layering and texture, adds a unique and captivating element to the illustration, creating a visually engaging experience for young readers  The scene showcases the power and beauty of diversity, as a young black girl confidently walks alongside a group of children who may not fully appreciate her worth, but cannot diminish her sense of pride in who she is",4/29/2023
newbies-3,1.10E+18,glass bottle cleaning products handwritten labels,4/29/2023
newbies-3,1.10E+18,cleaning products bright clean colors handwritten label,4/29/2023
newbies-3,7.45E+17,Volodymyr Zelensky is exploring options for future counteroffensive  Make the portrait more realistic  Lego theme  -,4/29/2023
newbies-3,8.91E+17,"realistic minimal gaming logo, no background",4/29/2023
newbies-3,1.09E+18,"beautiful native american indian woman looking straight ahead with tribal headress coloring page, white back ground, thin lines, no shading",4/29/2023
newbies-3,7.45E+17,olodymyr Zelensky is exploring options for future counteroffensive  -,4/29/2023
newbies-3,1.60E+17,restaurant painting watercolor brush strokes,4/29/2023
newbies-3,1.60E+17,Japan in space,4/29/2023
newbies-3,7.45E+17,Kremlin in Moskov is under the fire  And Ukrainians are cheering it by watching the event it on TV -,4/29/2023
newbies-3,8.91E+17,"realistic anime gamer logo, no background",4/29/2023
newbies-3,1.09E+18,"beautiful native american woman looking straight ahead with tribal headress coloring page, white back ground, thin lines, no shading",4/29/2023
newbies-3,1.60E+17,Jamaican king sitting on throne with sword inked in 2D surrounded by gold and skulls,4/29/2023
newbies-3,9.35E+17,"Compose a captivating description of a photo-realistic forest scene featuring a serene river flowing gently through the lush greenery  In the foreground, a polished marble base awaits the placement of a featured product, harmoniously merging with the natural beauty of the surroundings  Capture the essence of tranquility and elegance in your writing as you immerse the reader in the vivid imagery of this enchanting setting",4/29/2023
newbies-33,1.01E+18,chaotic one-line drawing of a flower minimalistic art -,4/29/2023
newbies-33,6.32E+17,"masterpiece, asymmetrical, design, landscape, background, digital illustration, flat design, simple, icon, most beautiful, rain trail, darkness, 8k -",4/29/2023
newbies-33,6.32E+17,"masterpiece, asymmetrical, design, landscape, background, digital illustration, flat design, simple, icon, most beautiful, rain trails, light reflection, 8k -",4/29/2023
newbies-33,1.08E+18,lone wolf stalking city streets wet and cold,4/29/2023
newbies-33,1.01E+18,one-line drawing flower with lots of scribbles -,4/29/2023
newbies-33,1.08E+18,lone man walking in foggy city streets red lights and cars,4/29/2023
newbies-33,1.01E+18,one-line drawing flower -,4/29/2023
newbies-33,1.01E+18,"minimalist flower Line art, dynamic excentric messy continuous line style, modern contemporary -",4/29/2023
newbies-33,6.32E+17,"masterpiece, design, landscape, background, digital illustration, flat design, simple, icon, most beautiful, rain trails, light reflection, 8k -",4/29/2023
newbies-33,1.01E+18,"minimalist flower Line art, continuous line style, modern contemporary, messy excentric sketch -",4/29/2023
newbies-33,1.08E+18,nike air max 95  green and orange and red colorway  on feet  inside a 7eleven convenience store  natural lighting  Photo taken with Canon EOS 5D -,4/29/2023
newbies-33,1.01E+18,"minimalist flower Line art, continuous line style, modern contemporary -",4/29/2023
newbies-33,1.01E+18,"minimalist plant Line art, continuous line style, modern contemporary -",4/29/2023
newbies-33,6.32E+17,"masterpiece, background, digital illustration, flat design, simple, icon, most beautiful, rain trails, light reflection, 8k -",4/29/2023
newbies-33,1.08E+18,nike air max 95  green and orange and red colorway  on feet  black sweatpants  inside a 7eleven convenience store  natural lighting  Photo taken with Canon EOS 5D -,4/29/2023
newbies-33,6.32E+17,"Masterpiece, digital illustration, flat design, simple, icon, most beautiful, rain trails, light reflection, 8k -",4/29/2023
newbies-33,6.32E+17,"Masterpiece, digital illustration, flat design, icon, most beautiful, rain trails, light reflection, -",4/29/2023
newbies-33,1.08E+18,nike foamposite shoe  sand marble colorway  the background is joshua tree national park  sunset  the sky is colorful  natural lighting  Photo taken with Canon EOS 5D -,4/29/2023
newbies-33,1.08E+18,nike foamposite shoe  sunfaded white on white colorway  the background is joshua tree national park  sunset  the sky is colorful  natural lighting  Photo taken with Canon EOS 5D -,4/29/2023
newbies-33,1.01E+18,draw the contour of a monstera plant leaf in a continuous line  Do it in a very rough sketch manner and make it messy  The background is white and the line is black  The entire drawing fits within the image -,4/29/2023
newbies-33,1.08E+18,nike foamposite shoe  white marble colorway  the background is joshua tree national park  sunset  the sky is colorful  natural lighting  Photo taken with Canon EOS 5D -,4/29/2023
newbies-63,9.35E+17,create a background for product photography of a glass bottle -,4/29/2023
newbies-63,1.10E+18,"Krampus that lives, Japanese rope binding, ropes form intricate patterns knots -",4/29/2023
newbies-63,1.07E+18,beaultiful night,4/29/2023
newbies-63,1.07E+18,"beautiful night with lights that bring an air of joy, the image must contain features that lead to observe beautiful details of the night, png, 8k, super realistic, in 1080x1920 piexels format",4/29/2023
newbies-63,1.26E+17,"stylistic, dynamic, green color, orange color, red hair, freckles, Peter pan, looking at camera, evil grin, holding finger to lips -",4/29/2023
newbies-63,1.07E+18,night,4/29/2023
newbies-63,1.26E+17,"close up, bottom half of face, red hair, freckles, Peter pan, looking at camera, mischievious grin, holding finger to lips, in the style of Oliver Barrett -",4/29/2023
newbies-63,7.76E+17,the mix between 2 breeds of dog  an American staffordshire terrier and a cocker spaniel,4/29/2023
newbies-63,1.26E+17,"red hair, freckles, Peter pan, looking at camera, mischievious grin, holding finger to lips, in the style of Oliver Barrett game -",4/29/2023
newbies-63,1.26E+17,Peter pan looking at camera with mischievious grin holding finger to lips in the style of Oliver Barrett unmatched card game -,4/29/2023
newbies-63,7.76E+17,a fusion between an American staffordshire terrier dog and a cocker spaniel dog,4/29/2023
newbies-63,1.06E+18,the vibrations of euphoria -,4/29/2023
newbies-63,7.76E+17,the genealogical cross between an American staffordshire terrier dog and a cocker spaniel dog,4/29/2023
newbies-63,1.26E+17,"Peter pan looking at camera with mischievious grin holding finger to lips, Oliver Barrett, unmatched, -",4/29/2023
newbies-63,1.10E+18,The phrase â€œFight Fascismâ€ surrounded by patriotic doodles black and white line drawing on white page coloring book style -,4/29/2023
newbies-63,1.26E+17,"Peter pan looking at camera with mischievious grin holding finger to lips and holding alarm clock in the style of Oliver Barrett, -",4/29/2023
newbies-63,7.76E+17,the cross between an american staffordshire terrier dog and a cocker spaniel dog,4/29/2023
newbies-63,8.59E+17,logo for company choko kry  handmade chocolate candies  minimalism style -,4/29/2023
newbies-63,8.59E+17,logo choko kry  handmade chocolate candies -,4/29/2023
