Prompt,Dominant_Topic,Keywords
seamless pattern  bird ephemeral style  vivid colour  cute  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
A team of explorers in diving gear  swimming down into the depths of the ocean ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
 EXTERNALURL dog american bully  white body  white face  blue pupil  Telephoto lens  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
An awe inspiring shot of vibrant autumn foliage during a Koyo festival  with people admiring the breathtaking colors of nature  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
courtyard of demonic monoliths  ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
adorable cartoon version of Lemmy from MotÃ¶rheadâ€™s face gazing longingly into the distance,1,"design, :, style, logo, glass, hand, one, background, like, two"
sad  hopelessness  anxiety  irritation masks  white background,2,"room, house, fire, made, living, view, side, area, city, background"
occuring in the 1990s blue juvenile alien ethereal fluffy airy furry soft fur very detailed cute face small body small limbs tail and little ears running thru corn fields wrecked spaceship in background childrens in the style of pixar no text no signs epic v 5  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a man turned into a zombie driving a motorcycle down a city street that has recently undergone a nuclear attack still smoking with destoyed cars flipped over on the sidewalk  dof  hyperrealistic  EXTERNALURL,2,"room, house, fire, made, living, view, side, area, city, background"
high resolution product photo of woman placing dried lavender bouquet in a vase on her minimal modern kitchen island  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
high resolution product photography a white business shirt on white background  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a drawing with chinese ink a japanese dragon with wide brush over white paper,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
The image depicts a Chance Vought F4U Corsair aircraft in flight during a fierce aerial combat  The plane is set against a vibrant blue sky  with a few scattered clouds  The aircrafts majestic wings span from either side of its streamlined fuselage  conveying a sense of power and speed  The ailerons and flaps are deployed  showcasing the aircrafts agility during combat maneuvers  Traces of smoke and flames emanate from the cannons and machine guns mounted on the wings  indicating that the F4U Corsair is engaged in a firefight with an unseen adversary  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
EXTERNALURL standing on a mountain in morocco  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
a rock climber climbing a giant Clif brand granola bar  It should be in a cartoon style similar to the borderlands video game,1,"design, :, style, logo, glass, hand, one, background, like, two"
A big zombie in front of a scared man 16 9 realistic,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Doomsday wasteland cyberpunk fashion movie scene screengrab of male model Chuck Bass wearing a black leather trench coat with metallic silver accents and straps  paired with black cargo pants with metal buckles and combat boots with metal spikes  Balenciaga commercial  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Cyberpunk Orc shaman worshiping an alligator totem  ,2,"room, house, fire, made, living, view, side, area, city, background"
EXTERNALURL create a disney animated version of this picture  add lots of detail  cinematic lighting  dramatic effects  8k  make it high definition ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
aphrodite,2,"room, house, fire, made, living, view, side, area, city, background"
 EXTERNALURL The same image but with a chinese soldier instead of the man    high dÃ©finition  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
cartoon animal shadow creatures,2,"room, house, fire, made, living, view, side, area, city, background"
 EXTERNALURL with horses,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
create an image of heart frequency detailed hyperrealistic cinematic 8k  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
wallpaper render 8k front developer   computer  monitors  headphone  mouse  light pink  white  turquoise  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
70s woman amoung giant flowers  surreal  dreamlike  lsd  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
baby jesus face showing his divinity,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
 EXTERNALURL Make the picture look darring and jugdemental and mystical  all the while  while upholdning a dark triad personality traits  that indignifies the human weakness  Make it stare and absorb your hope and reflect your worst bane of existence back upon the watcher,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
pincushion protea  product photo  white vase  modern setting  realistic  soft lighting  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
image that illustrates the truth   ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
two college guys smoking marjuana blunts looking at stars in the night sky,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a mountain lion hunting and taking down a rhino,2,"room, house, fire, made, living, view, side, area, city, background"
a typical montrealer  hi res photo realistic,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
Bring Your Next Great Idea To Life  Vector  white background  realistic  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
image of two dogs side by side facing you  brown terrier and white feist  logo style  cartoon style image  4k  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
 EXTERNALURL  EXTERNALURLDerek Jarman  folk art  cangaÃ§o  mahmud barzanji  artist unknown  version 3  more details  elden ring  promo shot  tempera  adolf wolfli  complete scene   ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
ai wei wei seaame street rice seeds installation,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
 EXTERNALURL  amazing  beautiful northern lights  vector file  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
A fine line tattoo with nature  wildflowers giving a feeling of self acceptance,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
justin bieber  cycling glasses  blue windbreaker jacket  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
pixar cartoon man working on computer,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
a character of overlord Ainz Ooal Gown  psychedelic style  colorful  gig art  ultra detail  dan mumford style  the composition is a full view of character making a powerul devastatin magic,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
Roman Troitckiy,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
underestimate me so I can embarrass you  Photo realistic  Photographed by Henri Cartier Bresson  32k   ,1,"design, :, style, logo, glass, hand, one, background, like, two"
