Channel,ID,Prompt,Date,Tokenized Text,Adjectives Removed,Stemmed Tokens
newbies 47,9.70E+17,scifi photo realistic woman warrior on throne latina fierce blue feathers beautiful ,4/26/2023,"['photo', 'woman', 'warrior', 'throne', 'latina', 'fierce', 'feathers', 'beautiful']","['photo', 'woman', 'warrior', 'latina', 'fierce', 'feathers', 'beautiful']","['photo', 'woman', 'warrior', 'throne', 'latina', 'fierc', 'feather', 'beauti']"
newbies 47,8.63E+17,Cute korean teenage girl showcasing a blank white poster with her hands  cute smile  she is in a blue pastel background set for professional photography  context is producto photography  8k  highly detailed  ar 3: 2  ,4/26/2023,"['teenage', 'girl', 'showcasing', 'poster', 'hands', 'cute', 'pastel', 'background', 'set', 'photography', 'context', 'photography', '8k', 'highly', 'ar', '3', ':', '2']","['teenage', 'girl', 'showcasing', 'poster', 'hands', 'pastel', 'background', 'set', 'photography', 'context', 'photography', '8k', 'highly', '3', ':', '2']","['teenag', 'girl', 'showcas', 'poster', 'hand', 'cute', 'pastel', 'background', 'set', 'photographi', 'context', 'photographi', '8k', 'highli', 'ar', '3', ':', '2']"
newbies 47,4.31E+17,EXTERNALURL made of bubbles  transparent  rainbow colored  subtle  hyperrealistic  photography  cyan  shrink wrap 8k  ,4/26/2023,"['externalurl', 'made', 'bubbles', 'rainbow', 'colored', 'photography', 'cyan', 'shrink', 'wrap', '8k']","['externalurl', 'made', 'bubbles', 'rainbow', 'colored', 'photography', 'cyan', 'shrink', 'wrap', '8k']","['externalurl', 'made', 'bubbl', 'rainbow', 'color', 'photographi', 'cyan', 'shrink', 'wrap', '8k']"
newbies 47,1.07E+18,jungle  black panther jump  pack of wolves  turquoise  gray and blue  Gauguin,4/26/2023,"['jungle', 'panther', 'jump', 'pack', 'wolves', 'turquoise', 'gauguin']","['jungle', 'panther', 'jump', 'pack', 'wolves', 'turquoise', 'gauguin']","['jungl', 'panther', 'jump', 'pack', 'wolv', 'turquois', 'gauguin']"
newbies 47,1.07E+18,Gaming Assets  Mountains japanese  Morning  HD  Background parallax  Blur  ,4/26/2023,"['gaming', 'assets', 'mountains', 'morning', 'hd', 'background', 'parallax', 'blur']","['gaming', 'assets', 'mountains', 'morning', 'hd', 'background', 'parallax', 'blur']","['game', 'asset', 'mountain', 'morn', 'hd', 'background', 'parallax', 'blur']"
newbies 47,1.10E+18,creeper Minecraft warm  creeper in the tops in tower Eifla,4/26/2023,"['creeper', 'minecraft', 'warm', 'creeper', 'tops', 'tower', 'eifla']","['creeper', 'minecraft', 'creeper', 'tops', 'tower', 'eifla']","['creeper', 'minecraft', 'warm', 'creeper', 'top', 'tower', 'eifla']"
newbies 47,3.61E+17,A deserted street with one man wearing a coat  carrying a guitar in his hand  Nearby people walked their own paths without daring to stop  and there was only one street lamp  The atmosphere was desolate and dangerous ,4/26/2023,"['street', 'one', 'man', 'wearing', 'coat', 'carrying', 'guitar', 'hand', 'nearby', 'people', 'walked', 'paths', 'without', 'daring', 'stop', 'one', 'street', 'lamp', 'atmosphere']","['street', 'one', 'man', 'wearing', 'coat', 'carrying', 'hand', 'nearby', 'people', 'walked', 'paths', 'without', 'daring', 'stop', 'one', 'street', 'lamp', 'atmosphere']","['street', 'one', 'man', 'wear', 'coat', 'carri', 'guitar', 'hand', 'nearbi', 'peopl', 'walk', 'path', 'without', 'dare', 'stop', 'one', 'street', 'lamp', 'atmospher']"
newbies 47,7.67E+17,EXTERNALURL a draw in pastel of a couple of cygnus olor with its wings spread in a lake  the draw should be made in dark colors and a gradient background,4/26/2023,"['externalurl', 'draw', 'pastel', 'couple', 'cygnus', 'olor', 'wings', 'spread', 'lake', 'draw', 'made', 'colors', 'gradient', 'background']","['pastel', 'couple', 'cygnus', 'olor', 'wings', 'spread', 'lake', 'draw', 'made', 'colors', 'background']","['externalurl', 'draw', 'pastel', 'coupl', 'cygnu', 'olor', 'wing', 'spread', 'lake', 'draw', 'made', 'color', 'gradient', 'background']"
newbies 47,9.37E+17,in year 2070 love between 2 cyber humans   Its gonna the last human touch and love in the world   Realistic,4/26/2023,"['year', '2070', 'love', '2', 'cyber', 'humans', 'gon', 'na', 'touch', 'love', 'world', 'realistic']","['year', '2070', 'love', '2', 'cyber', 'humans', 'gon', 'na', 'touch', 'love', 'world', 'realistic']","['year', '2070', 'love', '2', 'cyber', 'human', 'gon', 'na', 'touch', 'love', 'world', 'realist']"
newbies 47,1.08E+18,the natural world  ,4/26/2023,['world'],['world'],['world']
newbies 47,1.73E+17,fantasy illustration  person in shadow  illuminated by streak of fire  ,4/26/2023,"['illustration', 'person', 'shadow', 'illuminated', 'streak', 'fire']","['illustration', 'person', 'shadow', 'illuminated', 'fire']","['illustr', 'person', 'shadow', 'illumin', 'streak', 'fire']"
newbies 47,1.07E+18,an entrepreneur sitting at a desk  surrounded by papers  a laptop  and a whiteboard  The entrepreneur is holding a pen and looking intently at the whiteboard  which displays a business model canvas  The canvas outlines the key activities  resources  and partnerships required to create and deliver value to customers  The canvas also includes the nine key elements  such as customer segments  value proposition  channels  customer relationships  revenue streams  key activities  key resources  key partnerships  and cost structure  The laptop on the desk shows financial projections  and the papers and notes around the entrepreneur show the extensive research required to create a comprehensive business plan   ,4/26/2023,"['entrepreneur', 'sitting', 'desk', 'surrounded', 'papers', 'laptop', 'whiteboard', 'entrepreneur', 'holding', 'pen', 'looking', 'intently', 'whiteboard', 'displays', 'business', 'model', 'canvas', 'canvas', 'outlines', 'activities', 'resources', 'partnerships', 'required', 'create', 'deliver', 'value', 'customers', 'canvas', 'also', 'includes', 'nine', 'elements', 'customer', 'segments', 'value', 'proposition', 'channels', 'customer', 'relationships', 'revenue', 'streams', 'activities', 'resources', 'partnerships', 'cost', 'structure', 'laptop', 'desk', 'shows', 'projections', 'papers', 'notes', 'around', 'entrepreneur', 'show', 'research', 'required', 'create', 'business', 'plan']","['entrepreneur', 'sitting', 'desk', 'surrounded', 'papers', 'entrepreneur', 'holding', 'looking', 'intently', 'displays', 'business', 'model', 'canvas', 'canvas', 'outlines', 'activities', 'resources', 'partnerships', 'required', 'create', 'value', 'customers', 'canvas', 'also', 'includes', 'nine', 'elements', 'customer', 'segments', 'value', 'proposition', 'channels', 'customer', 'relationships', 'revenue', 'streams', 'activities', 'resources', 'partnerships', 'cost', 'structure', 'desk', 'shows', 'projections', 'papers', 'notes', 'around', 'entrepreneur', 'show', 'research', 'required', 'create', 'business', 'plan']","['entrepreneur', 'sit', 'desk', 'surround', 'paper', 'laptop', 'whiteboard', 'entrepreneur', 'hold', 'pen', 'look', 'intent', 'whiteboard', 'display', 'busi', 'model', 'canva', 'canva', 'outlin', 'activ', 'resourc', 'partnership', 'requir', 'creat', 'deliv', 'valu', 'custom', 'canva', 'also', 'includ', 'nine', 'element', 'custom', 'segment', 'valu', 'proposit', 'channel', 'custom', 'relationship', 'revenu', 'stream', 'activ', 'resourc', 'partnership', 'cost', 'structur', 'laptop', 'desk', 'show', 'project', 'paper', 'note', 'around', 'entrepreneur', 'show', 'research', 'requir', 'creat', 'busi', 'plan']"
newbies 77,5.96E+17,A man in a steel helmet plays computer games happily with a lucky man and a teenager dressed as a doctor in a hospital  ,4/26/2023,"['man', 'steel', 'helmet', 'plays', 'computer', 'games', 'happily', 'man', 'teenager', 'dressed', 'doctor', 'hospital']","['man', 'steel', 'helmet', 'plays', 'computer', 'games', 'happily', 'man', 'teenager', 'dressed', 'doctor', 'hospital']","['man', 'steel', 'helmet', 'play', 'comput', 'game', 'happili', 'man', 'teenag', 'dress', 'doctor', 'hospit']"
newbies 77,1.07E+18,He Man and Skeletor fighting with sunset background and mountains of fire,4/26/2023,"['man', 'skeletor', 'fighting', 'sunset', 'background', 'mountains', 'fire']","['man', 'skeletor', 'fighting', 'sunset', 'background', 'mountains', 'fire']","['man', 'skeletor', 'fight', 'sunset', 'background', 'mountain', 'fire']"
newbies 77,7.63E+17,a scene from movie transformers,4/26/2023,"['scene', 'movie', 'transformers']","['scene', 'movie', 'transformers']","['scene', 'movi', 'transform']"
newbies 77,1.09E+18,Luka couffaine from miracoulous,4/26/2023,"['luka', 'couffaine']","['luka', 'couffaine']","['luka', 'couffain']"
newbies 13,1.05E+18,game sprite cute chubby monster transparent background gold robot happy waving hello,4/26/2023,"['game', 'cute', 'chubby', 'monster', 'transparent', 'background', 'gold', 'robot', 'waving', 'hello']","['game', 'cute', 'chubby', 'monster', 'transparent', 'background', 'gold', 'robot', 'waving', 'hello']","['game', 'cute', 'chubbi', 'monster', 'transpar', 'background', 'gold', 'robot', 'wave', 'hello']"
newbies 13,9.56E+17,a logo with the text  SSC  in front of a globe  with the spotify logo  surrounded by music notes  realistic  with detail,4/26/2023,"['logo', 'text', 'ssc', 'front', 'globe', 'spotify', 'logo', 'surrounded', 'music', 'notes', 'detail']","['logo', 'text', 'ssc', 'globe', 'spotify', 'logo', 'surrounded', 'music', 'notes', 'detail']","['logo', 'text', 'ssc', 'front', 'globe', 'spotifi', 'logo', 'surround', 'music', 'note', 'detail']"
newbies 13,8.02E+17,the bull is standing and the bear is behind him  in the style of colorful geometry  light red and dark green  dynamic action sequences  use of paper  logo  commission for  sumatraism  ,4/26/2023,"['bull', 'standing', 'bear', 'behind', 'style', 'geometry', 'light', 'action', 'sequences', 'use', 'paper', 'logo', 'commission', 'sumatraism']","['bull', 'standing', 'behind', 'style', 'geometry', 'action', 'sequences', 'use', 'paper', 'logo', 'commission', 'sumatraism']","['bull', 'stand', 'bear', 'behind', 'style', 'geometri', 'light', 'action', 'sequenc', 'use', 'paper', 'logo', 'commiss', 'sumatra']"
newbies 13,5.99E+17,A pyramid of high heel shoes on top of a birthday cake with a us flag sticking out the top on a circular checkerboard pattern being lifted up by a ribbon by sparrows,4/26/2023,"['pyramid', 'heel', 'shoes', 'top', 'cake', 'us', 'flag', 'sticking', 'top', 'checkerboard', 'pattern', 'lifted', 'ribbon', 'sparrows']","['pyramid', 'heel', 'shoes', 'cake', 'us', 'sticking', 'checkerboard', 'pattern', 'lifted', 'ribbon', 'sparrows']","['pyramid', 'heel', 'shoe', 'top', 'cake', 'us', 'flag', 'stick', 'top', 'checkerboard', 'pattern', 'lift', 'ribbon', 'sparrow']"
newbies 13,1.09E+18,website ui for a fashioin rental website  dark mode,4/26/2023,"['ui', 'website', 'dark', 'mode']","['website', 'dark', 'mode']","['ui', 'websit', 'dark', 'mode']"
newbies 13,2.42E+17,stalker in gasmask at night with fire background,4/26/2023,"['stalker', 'gasmask', 'night', 'fire', 'background']","['stalker', 'gasmask', 'night', 'fire', 'background']","['stalker', 'gasmask', 'night', 'fire', 'background']"
newbies 43,9.32E+17,woman falling asleep at the dinner table while eating Italian pasta  Wooden table and design lamp in the window behind her  Low saturated colors  Hyperrealistic ,4/26/2023,"['woman', 'falling', 'asleep', 'dinner', 'table', 'eating', 'pasta', 'wooden', 'table', 'design', 'lamp', 'window', 'behind', 'low', 'saturated', 'colors', 'hyperrealistic']","['woman', 'falling', 'dinner', 'eating', 'pasta', 'wooden', 'table', 'design', 'lamp', 'window', 'behind', 'saturated', 'colors']","['woman', 'fall', 'asleep', 'dinner', 'tabl', 'eat', 'pasta', 'wooden', 'tabl', 'design', 'lamp', 'window', 'behind', 'low', 'satur', 'color', 'hyperrealist']"
newbies 43,1.09E+18,create a manga style sticker featuring a chameleon wearing augmented reality glasses  The chameleon should embody a fun and innovative spirit  reflecting the essence of AR technology  Make sure the design is eye catching and suitable for printing as a sticker ,4/26/2023,"['create', 'style', 'sticker', 'featuring', 'chameleon', 'wearing', 'augmented', 'reality', 'glasses', 'chameleon', 'embody', 'fun', 'spirit', 'reflecting', 'essence', 'ar', 'technology', 'make', 'sure', 'design', 'eye', 'catching', 'printing', 'sticker']","['create', 'style', 'sticker', 'featuring', 'chameleon', 'wearing', 'augmented', 'reality', 'glasses', 'chameleon', 'embody', 'fun', 'spirit', 'reflecting', 'essence', 'ar', 'technology', 'make', 'design', 'eye', 'catching', 'printing', 'sticker']","['creat', 'style', 'sticker', 'featur', 'chameleon', 'wear', 'augment', 'realiti', 'glass', 'chameleon', 'embodi', 'fun', 'spirit', 'reflect', 'essenc', 'ar', 'technolog', 'make', 'sure', 'design', 'eye', 'catch', 'print', 'sticker']"
newbies 43,1.20E+17,Male firbolg druid with ginger hair and beard wearing leather armour and holding a mushroom staff ,4/26/2023,"['firbolg', 'druid', 'ginger', 'hair', 'beard', 'wearing', 'leather', 'holding', 'mushroom', 'staff']","['firbolg', 'druid', 'ginger', 'hair', 'beard', 'wearing', 'leather', 'holding', 'mushroom', 'staff']","['firbolg', 'druid', 'ginger', 'hair', 'beard', 'wear', 'leather', 'hold', 'mushroom', 'staff']"
newbies 43,1.10E+18,Lola stumbles upon a beautiful mermaid who is stuck on a rock The mermaid explains that she needs help getting back to the water because she s injured Lola agrees to help and frees the mermaid from the rock EXTERNALURL,4/26/2023,"['lola', 'stumbles', 'upon', 'mermaid', 'stuck', 'rock', 'mermaid', 'explains', 'needs', 'help', 'getting', 'back', 'water', 'lola', 'agrees', 'help', 'frees', 'mermaid', 'rock', 'externalurl']","['lola', 'stumbles', 'upon', 'stuck', 'rock', 'mermaid', 'explains', 'needs', 'help', 'getting', 'back', 'water', 'lola', 'agrees', 'help', 'frees', 'mermaid', 'rock', 'externalurl']","['lola', 'stumbl', 'upon', 'mermaid', 'stuck', 'rock', 'mermaid', 'explain', 'need', 'help', 'get', 'back', 'water', 'lola', 'agre', 'help', 'free', 'mermaid', 'rock', 'externalurl']"
newbies 43,9.57E+17,EXTERNALURL bulldog english  skin pink  white paws  have green books in right hand  big white mustache  8K  graphism walt disney  big smile on face  happy  expressive face,4/26/2023,"['externalurl', 'bulldog', 'skin', 'pink', 'paws', 'books', 'hand', 'mustache', '8k', 'graphism', 'walt', 'disney', 'smile', 'face', 'face']","['externalurl', 'bulldog', 'skin', 'pink', 'paws', 'books', 'hand', 'mustache', '8k', 'graphism', 'walt', 'disney', 'smile', 'face', 'face']","['externalurl', 'bulldog', 'skin', 'pink', 'paw', 'book', 'hand', 'mustach', '8k', 'graphism', 'walt', 'disney', 'smile', 'face', 'face']"
newbies 43,7.02E+17,male wood elf from elder scrolls  pencil sketch  black and white  tshirt design  vector,4/26/2023,"['wood', 'elf', 'elder', 'scrolls', 'pencil', 'tshirt', 'design', 'vector']","['wood', 'elf', 'elder', 'scrolls', 'pencil', 'design', 'vector']","['wood', 'elf', 'elder', 'scroll', 'pencil', 'tshirt', 'design', 'vector']"
newbies 43,7.91E+17,I need a picture of a dog with a watermelon head and a palm tree leg ,4/26/2023,"['need', 'picture', 'dog', 'watermelon', 'head', 'palm', 'tree', 'leg']","['picture', 'dog', 'watermelon', 'head', 'palm', 'tree', 'leg']","['need', 'pictur', 'dog', 'watermelon', 'head', 'palm', 'tree', 'leg']"
newbies 43,6.94E+17,San juan beach alicante cyberpunk  neon and japaneses characters,4/26/2023,"['san', 'beach', 'cyberpunk', 'neon', 'japaneses', 'characters']","['beach', 'cyberpunk', 'neon', 'japaneses', 'characters']","['san', 'beach', 'cyberpunk', 'neon', 'japanes', 'charact']"
newbies 43,4.09E+17,postapocalyptic world with scuffed toys,4/26/2023,"['world', 'toys']","['world', 'toys']","['world', 'toy']"
newbies 43,1.09E+18,A GAMES ROOM IN 3D PERIPHERAL WAY ,4/26/2023,"['games', 'room', '3d', 'peripheral', 'way']","['games', 'room', '3d', 'way']","['game', 'room', '3d', 'peripher', 'way']"
newbies 43,1.10E+18,arctic bird in art deco style  ,4/26/2023,"['bird', 'art', 'deco', 'style']","['art', 'deco', 'style']","['bird', 'art', 'deco', 'style']"
newbies 43,6.13E+17,Kid riding a cat in a cyberpunk world  High quality v 5 8k s 750,4/26/2023,"['kid', 'riding', 'cat', 'cyberpunk', 'world', 'high', 'quality', 'v', '5', '8k', '750']","['kid', 'riding', 'cyberpunk', 'world', 'quality', 'v', '5', '8k', '750']","['kid', 'ride', 'cat', 'cyberpunk', 'world', 'high', 'qualiti', 'v', '5', '8k', '750']"
newbies 43,7.71E+17,Growing picture of dog,4/26/2023,"['growing', 'picture', 'dog']","['growing', 'picture', 'dog']","['grow', 'pictur', 'dog']"
newbies 73,3.93E+17,rose garden  ,4/26/2023,"['rose', 'garden']","['rose', 'garden']","['rose', 'garden']"
newbies 73,7.56E+17,an older version of a boy talking to a younger version of himself isometric illustrion v 4,4/26/2023,"['version', 'boy', 'talking', 'version', 'illustrion', 'v', '4']","['version', 'boy', 'talking', 'version', 'illustrion', 'v', '4']","['version', 'boy', 'talk', 'version', 'illustrion', 'v', '4']"
