Channel,User Id,Prompt,Timestamp
newbies-77,7.05E+17,"Design an abstract, text-free 4K image with interconnected lines and shapes representing business, credit, and success. Use bold colors like black, gold, and deep blues or purples. Create depth with gradients and highlights.",2023-04-29T21:40:01.182000+00:00
newbies-77,7.05E+17,"Create a text-free, 4K image of a Black entrepreneur atop a mountain, symbolizing success. Use golden sunrise/sunset lighting and a blend of earth tones and sky blues. Capture with a telephoto lens.",2023-04-29T21:39:58.293000+00:00
newbies-77,7.05E+17,"Create a dynamic, text-free 4K image inspired by Cracking the Code: Unleashing the Power of Black Business Credit to Propel Your Company to Billion-Dollar Success. The scene should depict a series of interconnected gears, each featuring different symbols of business success, such as money, buildings, and technology. The lighting should create an atmosphere of innovation and progress, using contrasting highlights and shadows to emphasize the gears movement. The color palette should incorporate bold, powerful hues, such as black, gold, and deep blues or greens, to represent determination and financial growth. The composition should be an up-close, detailed shot, using a standard lens and a shallow depth of field to focus on the central gears while the background remains subtly blurred.",2023-04-29T21:34:20.206000+00:00
newbies-77,9.41E+17,happy smiling tooth walking on the street --q 4 --v 5,2023-04-29T21:33:27.747000+00:00
newbies-77,9.41E+17,"happy smiling tooth walking on the side walk, colorfull, awardwinning photography, cinematic style --q 4 --v 5",2023-04-29T21:31:03.711000+00:00
newbies-77,9.41E+17,"happy smiling tooth walking on the side walk in a lovly city, pixar style, colorfull, wide angle, awardwinning photography, cinematic style --q 4 --v 5",2023-04-29T21:29:30.160000+00:00
newbies-77,1.07E+18,"young man singing in front of the audience in a modern Germany city, focus --ar 9:16 --seed 5 --uplight --q 5",2023-04-29T21:29:08.808000+00:00
newbies-77,9.41E+17,happy smiling tooth walking along the street,2023-04-29T21:27:15.658000+00:00
newbies-77,1.07E+18,"young man dancing in front of the audience in a modern Germany city, focus --ar 9:16 --seed 5 --uplight --q 5",2023-04-29T21:20:02.136000+00:00
newbies-77,9.41E+17,every thing will be good in the future,2023-04-29T21:19:53.844000+00:00
newbies-77,9.41E+17,strawberry fields forever,2023-04-29T21:18:33.691000+00:00
newbies-77,9.68E+17,big fat cheeseburger,2023-04-29T21:18:03.780000+00:00
newbies-77,7.05E+17,"Design a text-free, empowering 4K image inspired by Cracking the Code: Unleashing the Power of Black Business Credit to Propel Your Company to Billion-Dollar Success. The scene should feature a group of diverse, successful Black entrepreneurs collaborating and networking in a modern business setting. The lighting should convey a sense of professionalism and unity, with balanced, natural tones illuminating the scene. The color palette should include sophisticated, complementary colors, focusing on shades of blue, gray, and subtle accents of gold to signify wealth and growth. The composition should be captured from eye level with a standard lens, emphasizing the strong connections and support among the entrepreneurs.",2023-04-29T21:17:34.696000+00:00
newbies-77,9.41E+17,bbq with vegetables,2023-04-29T21:17:01.994000+00:00
newbies-77,9.41E+17,vegan barbecue,2023-04-29T21:15:18.784000+00:00
newbies-77,9.68E+17,cilantro mango pepper tacos on a plate watercolor,2023-04-29T21:15:13.360000+00:00
newbies-77,1.10E+18,"Soviet cartoon Antoshka, cinematic lighting, ultra high resolution, artstation, smoothness, very high detail, sharp focus, photorealism, photography, realistic detail, depth of field, 8k, Full HD, 3d, ultra high resolution, octa-rendering",2023-04-29T21:14:56.460000+00:00
newbies-77,9.41E+17,tropical vegetarian barbecue,2023-04-29T21:14:15.144000+00:00
newbies-77,9.12E+17,"<https://s.mj.run/mmZtFRmJLdU> a futuristic cabin in the woods, silhouettes of spaceships in the sky, a fleet of transport spaceships hovering, sleek detailing, Scandinavian, the sun just went down, smoke billowing from the chimney, a warm glow emitting from the windows, tall grasses and wildflowers in the foreground, mountains in the background, light fog hovering, highly detailed, a drawing by Ralph McQuarrie --iw 0.5 --v 5",2023-04-29T21:14:07.298000+00:00
newbies-77,1.10E+18,"MedellÃ­ns Metro falling into the MedellÃ­n River in daylight, near Aguacatala station, 8K, realistic, photo, high definition, accident",2023-04-29T21:13:02.671000+00:00
newbies-13,8.40E+17,pencil drawn shack made out of mechanical items that resemble organic objects,2023-04-29T21:54:32.473000+00:00
newbies-13,8.03E+17,oil painting of bow targets with arrows :: high definition --no electricity --ar 4:5 --stylize 900 --v 5 --s 250,2023-04-29T21:54:19.162000+00:00
newbies-13,8.15E+17,"Ultra photoreal a man sitting at his desk with the laptop lid slightly open and a large screen in front of him sitting near the window, but not facing out, of a New York loft style, very brightly lit apartment, with high ceilings and upstairs bedroom. Lots of art on the walls. And a mid 20s young woman, elegently dressed, is looking at the guy from the other side of the room with a concerned look hyper realistic hyper detailed cinematic lighting very detailed and photorealistic 8k --v 5 --ar 16:9",2023-04-29T21:53:18.770000+00:00
newbies-13,1.02E+18,"mid centrury style palm springs inspired hair & beauty salon, interior, people stittng on chairs, Ultra photoreal, ultra - detailed, ultrarealistic, photorealism, 8k, octane render --v 5",2023-04-29T21:52:44.453000+00:00
newbies-13,8.03E+17,oil painting of bow targets with arrows in a forrest :: high definition --no electricity --ar 4:5 --stylize 900 --v 5 --s 250,2023-04-29T21:52:38.602000+00:00
newbies-13,9.31E+17,<https://s.mj.run/YtXKeL8-qEU> create 3d illustration in the style of the picture before of healthy food in the restaurant for a group of business people. Restaurant is on the island surrounded by the sea and very small citrus trees,2023-04-29T21:51:50.549000+00:00
newbies-13,8.01E+17,sketch of a single pine tree,2023-04-29T21:51:44.589000+00:00
newbies-13,1.09E+18,"Ultra photoreal, Puerto Rico, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render --v 5",2023-04-29T21:51:44.208000+00:00
newbies-13,8.15E+17,"Ultra photoreal a man sitting at his desk with the laptop lid slightly open and a large screen in front of him sitting near the window, but not facing out, of a New York loft style brightly lit apartment, with high ceilings and upstairs bedroom. Lots of art on the walls. And a mid 20s young woman, elegently dressed, is looking at the guy from the other side of the room with a concerned look hyper realistic hyper detailed cinematic lighting very detailed and photorealistic 8k --v 5 --ar 16:9",2023-04-29T21:50:57.502000+00:00
newbies-13,8.23E+17,HONEY COMB NEXT TO A SCRUB TREE IN FOREGROUND IN FOCUS. CLOSE-UP OF HONEY AND RESIN AMBER IN THE BACKGROUND IS THE FOLLOWING LUSH OASIS AMONG SAND DUNES. WITH A POOL OF WATER. PHOTOREALISTIC. NEXT TO A SCRUB TREE HAS HOLE WITH LARGE SINGLE TEAR HANGING,2023-04-29T21:50:54.447000+00:00
newbies-13,8.01E+17,Hand drawn sketch of a tree,2023-04-29T21:50:19.114000+00:00
newbies-13,1.02E+18,photo realistic image of a mid centrury style palm springs inspired hair & beauty salon,2023-04-29T21:49:58.810000+00:00
newbies-13,1.09E+18,"Ultra photoreal, Greek traditional minimalist house patio, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render --v 5",2023-04-29T21:49:34.534000+00:00
newbies-13,8.23E+17,HONEY COMB NEXT TO A SCRUB TREE IN FOREGROUND IN FOCUS. CLOSE-UP OF HONEY AND RESIN AMBER IN THE BACKGROUND IS THE FOLLOWING LUSH OASIS AMONG SAND DUNES. WITH A POOL OF WATER. PHOTOREALISTIC. SCRUB TREE HAS LARGE SINGLE TEAR OF AMBER,2023-04-29T21:46:58.012000+00:00
newbies-13,8.15E+17,"a man sitting at his desk with the laptop lid slightly open and a large screen in front of him sitting near the window, but not facing out, of a New York loft style brightly lit apartment, with high ceilings and upstairs bedroom. Lots of art on the walls. And a mid 20s young woman, elegently dressed, is looking at the guy from the other side of the room with a concerned look hyper realistic hyper detailed cinematic lighting very detailed and photorealistic 8k --v 5 --ar 16:9",2023-04-29T21:45:18.856000+00:00
newbies-13,8.40E+17,"The cosmic scene is dominated by six planets, each with their unique spectral hue. The central planet, a mechanical marvel, appears as if organically grown from gears and circuits, radiating a warm glow. Its luminous landscapes and a prominent shack on stilts are all intricately mechanical. The other planets, more mysterious, are scattered in the starless expanse.",2023-04-29T21:45:03.786000+00:00
newbies-13,1.09E+18,"Ultra photoreal, Arab traditional bathroom interior, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render --v 5",2023-04-29T21:44:47.873000+00:00
newbies-13,1.09E+18,"Ultra photoreal, Greek traditional minimalist house interior, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render --v 5",2023-04-29T21:43:14.877000+00:00
newbies-13,9.31E+17,<https://s.mj.run/YtXKeL8-qEU> create 3d illustration in the style of the picture before of square plateau where woman doing a morning workout. The sun is just rising and you can see the sea on the horizon and citrus trees. A complex of stone houses can be seen in the distance,2023-04-29T21:43:11.845000+00:00
newbies-43,1.10E+18,"picture fotorealistic,flying machine covered by transparent fabric, ciberpunk",2023-04-29T21:54:43.933000+00:00
newbies-43,1.02E+18,"the interior of a bar for time travellers, cinematic, architecture, rain background, 100mm lens, 4k UHD, isometric --v 5",2023-04-29T21:54:36.634000+00:00
newbies-43,1.10E+18,a ten year old girl standing at the border crossing between Ukraine and Poland looking through a barbed fence on the Ukrainian side,2023-04-29T21:54:25.755000+00:00
newbies-43,1.10E+18,"Gustave DorÃ© vision of Cthulhu, blank ink --ar 16:9",2023-04-29T21:54:22.453000+00:00
newbies-43,9.82E+17,"a beautiful, attractive, young female adult jewellery model wearing a tennis necklace and tennis bracelet, backgorund is LeVont Jewellerys logo, professional photography, ultra realistic, --ar 9:16 --v 5",2023-04-29T21:54:19.923000+00:00
newbies-43,1.08E+18,coloring book line art a lot people who falling,2023-04-29T21:54:15.572000+00:00
newbies-43,1.01E+18,"full body of attractive 20 year old model in pvc outfit and high boots, in a colourful psychedelic swirl maze, soft focus, cinematic lighting, light rays, lazer lines, cgi --ar 9:16 --v 5 --s 250",2023-04-29T21:54:03.647000+00:00
newbies-43,6.92E+17,<https://s.mj.run/x93FlPY7hrQ> dimmer lighting. Lit by candle light.,2023-04-29T21:53:39.016000+00:00
newbies-43,1.10E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, neon cells biological --ar 16:9",2023-04-29T21:53:26.610000+00:00
newbies-43,9.65E+17,<https://s.mj.run/m-8zbbB1dJA> A pietra dura pendant with gilded gold and diamond edges --v 5,2023-04-29T21:52:39.027000+00:00
newbies-43,1.08E+18,coloring book line art people who falling,2023-04-29T21:52:28.806000+00:00
newbies-43,1.10E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, neon micro organisms and bacteria --ar 16:9",2023-04-29T21:52:03.115000+00:00
newbies-43,1.10E+18,"10 year old Spanish girl singing on stage, fair skin, blonde hair, black eyes, wearing a white t-shirt with art style theme like <https://s.mj.run/G-ZRWrXlm8w>",2023-04-29T21:51:53.662000+00:00
newbies-43,1.09E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, medieval peasant with plague --ar 16:9",2023-04-29T21:51:49.785000+00:00
newbies-43,9.82E+17,"a beautiful, attractive, young female adult jewellery model wearing a tennis necklace and tennis bracelet, backgorund is LeVont Jewellerys logo, professional photography, ultra realistic, --v 5",2023-04-29T21:50:47.227000+00:00
newbies-43,6.92E+17,<https://s.mj.run/ygh9_-LljTQ> dirtier hair matted with mud dirtier face. More terrified looking. Half in this reality half in horrifying other world.,2023-04-29T21:50:04.807000+00:00
newbies-43,1.04E+18,"an abstract image conveying the concept of high science and technology made with beautiful rich color palette, imaginative, inspirational, mood lighting. --ar 16:9 --v 5",2023-04-29T21:49:58.843000+00:00
newbies-43,9.65E+17,<https://s.mj.run/m-8zbbB1dJA> as is but as a pendant with gilded gold edges --v 5,2023-04-29T21:49:57.451000+00:00
newbies-43,4.27E+17,"Star Wars with Hershel luggage, Kodak Gold 200, F/22 --testp --ar 4:5 --upbeta",2023-04-29T21:49:40.036000+00:00
newbies-43,1.10E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, fish party dancing --ar 16:9",2023-04-29T21:47:46.108000+00:00
newbies-43,6.92E+17,ground squirrels throwing a party in the meadow --v 5,2023-04-29T21:47:40.167000+00:00
newbies-43,1.01E+18,"ecstatic trippy 70s woman floating in hyperspace, dreamlike, lsd --ar 16:9 --v 5",2023-04-29T21:46:57.967000+00:00
newbies-43,9.45E+17,Hyper real lifelike. Donald trump in orange prison suit on death row --v 5,2023-04-29T21:46:47.322000+00:00
newbies-43,6.92E+17,<https://s.mj.run/kf7tcBU0T9A> <https://s.mj.run/hQcVeg3Dkwg>,2023-04-29T21:46:11.112000+00:00
newbies-43,6.92E+17,photo of 17 year old boy skinny torn clothing long curly hair. He looks like he hasnt bathed in months. He looks terrified and traumatized. In a stone walled crypt,2023-04-29T21:46:08.606000+00:00
newbies-43,8.01E+17,"sketch of a pine tree ::5 Artistic Inked and Calligraphy Scene::4 creative, expressive, unique, high-quality, traditional medium, ink, calligraphy, award-winning, glibatree style, experimental techniques, attention to detail, dynamic compositions::3 static::-2",2023-04-29T21:46:05.812000+00:00
newbies-43,1.10E+18,a 12 x 12 solid onyx black builidong in the middle of a old fashion town square with three windows placed on three connecting sides. Town people are peering into the windows to see what is inside.,2023-04-29T21:45:58.957000+00:00
