Prompt,Dominant_Topic,Keywords
japan car culture inspired design in anime line art style using black lines on white,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
In anime style: a willowy young woman dressed in a fluffy purple dress. She carries a heafty generator on her back that powers two laser guns in her hands.,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"drawn like a naruto charcter, darkskin , young adult man, has a sword on his back, camera in his right hand, has a rottweiler",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
ExternalURL circuit texute walls,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
scifi photo realistic woman warrior on throne latina fierce blue feathers beautiful-,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"Cute korean teenage woman showcasing a blank white poster with her hands, cute smile, she is in a blue pastel background set for professional photography, context is producto photography, 8k, highly detailed, ar 3: 2 -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"EXTERNALURL made of bubbles, transparent, rainbow colored, subtle, hyperrealistic, photography, cyan, shrink wrap 8k -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"EXTERNALURL, water elemental with his head bowed, raising the hands in front of the vertical rainbow descending from the sky to the ground, sunlight, highly detailed painted landscape on the edge of the forest in the morning, waterfall in the distance in the left corner left, -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"jungle, black panther jump, pack of wolves, turquoise, gray and blue, Gauguin",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"Gaming Assets, Mountains japanese ,Morning, HD, Background parallax, Blur -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"creeper Minecraft warm, creeper in the tops in tower Eifla",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"A deserted street with one man wearing a coat, carrying a guitar in his hand. Nearby people walked their own paths without daring to stop, and there was only one street lamp. The atmosphere was desolate and dangerous.",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
EXTERNALURL a draw in pastel of a couple of cygnus olor with its wings spread in a lake. the draw should be made in dark colors and a gradient background,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
a Minecraft world on a black background -,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
in year 2070 love between 2 cyber humans . Its gonna the last human touch and love in the world . Realistic,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"fantasy illustration style, eagle with spread wings, front view, creamy neon colors, brush strokes, drippaint, dynamic, bright background",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
the natural world -,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"background for greenscreen itw, coffee shop with plants, antique furniture and big windows with golden light beams coming through, from far away -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"fantasy illustration, person in shadow, illuminated by streak of fire -",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"an entrepreneur sitting at a desk, surrounded by papers, a laptop, and a whiteboard. The entrepreneur is holding a pen and looking intently at the whiteboard, which displays a business model canvas. The canvas outlines the key activities, resources, and partnerships required to create and deliver value to customers. The canvas also includes the nine key elements, such as customer segments, value proposition, channels, customer relationships, revenue streams, key activities, key resources, key partnerships, and cost structure. The laptop on the desk shows financial projections, and the papers and notes around the entrepreneur show the extensive research required to create a comprehensive business plan. -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
A man in a steel helmet plays computer games happily with a lucky man and a teenager dressed as a doctor in a hospital -,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
He-Man and Skeletor fighting with sunset background and mountains of fire,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"a freepik vector style illustration of two men shaking hand, lyco art, flat shading, creative commons attribution -",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
a scene from movie transformers,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
fashion model headshot photorealistic wearing a cochlear device and a purple fullsleeve dress -,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"a freepik vector style illustration of one Caucasian parent and one Caucasian child holding hands and walking into the horizon together, leaving a trail of toys behind them, lyco art, flat shading, creative commons attribution -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
Luka couffaine from miracoulous,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
EXTERNALURL EXTERNALURLj.run/-ideQQUsyhE oil painting of americans indians in line aiming a bow :: Antiquity :: high définition -,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"a little blond princess with long hair in le petit prince style, sleepy face, realistic face, blue dark background with stars -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
game sprite cute chubby monster transparent background gold robot happy waving hello,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"a logo with the text ""SSC"" in front of a globe, with the spotify logo, surrounded by music notes, realistic, with detail",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"BEAUTIFUL WRITERS, WRITING IN VERY MODERN ROOM, NEON LIGHTS, BACKGROUND IS A FUTURISTIC GALAXY, FLOATING IN SPACE, KODACHROME 64 FILM, PHOTOGRAPHY, PHOTOSHOOT, REALISTIC PHOTO, HIGH DETAIL, LEICA CAMERA, 80MM LENS, UNREAL CENTRALIZED ENGINE, DEPT OF FIELD, HIGHLY DETAILED, UNREAL ENGINE, WETA DIGITAL, WLOP, COLOR GRADING, NEON LIGHT, CINEMATIC LIGHTING, STUDIO LIGHTING, RIM LIGHTING, BACKLIGHTING, GLOBAL ILLUMINATION, RAY TRACING, SCATTERING, SHIMMERING, LUMEN REFLECTIONS, DIFFRACTION GRADING , ANTI-ALIASING, OPENgl-SHADERS, TONE MAPPING, AMAZING DETAILED, SHARP FOCUS",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"the bull is standing and the bear is behind him, in the style of colorful geometry, light red and dark green, dynamic action sequences, use of paper, logo, commission for, sumatraism -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"flat vector logo Half heart with leaf max 3 elements minimal graphic, by Sagi Haviv -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
A pyramid of high heel shoes on top of a birthday cake with a us flag sticking out the top on a circular checkerboard pattern being lifted up by a ribbon by sparrows,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"website ui for a fashioin rental website, dark mode",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
stalker in gasmask at night with fire background,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"EXTERNALURL as men, 30yo, cartoon vector art",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
woman falling asleep at the dinner table while eating Italian pasta. Wooden table and design lamp in the window behind her. Low saturated colors. Hyperrealistic.,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"create a manga-style sticker featuring a chameleon wearing augmented reality glasses. The chameleon should embody a fun and innovative spirit, reflecting the essence of AR technology. Make sure the design is eye-catching and suitable for printing as a sticker.",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
man firbolg druid with ginger hair and beard wearing leather armour and holding a mushroom staff.,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
Lola stumbles upon a beautiful mermaid who is stuck on a rock The mermaid explains that she needs help getting back to the water because she's injured Lola agrees to help and frees the mermaid from the rock ExternalURL,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"EXTERNALURL bulldog english, skin pink, white paws, have green books in right hand, big white mustache, 8K, graphism walt disney, big smile on face, happy, expressive face",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"man wood elf from elder scrolls, pencil sketch, black and white, tshirt design, vector",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
I need a picture of a dog with a watermelon head and a palm tree leg.,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"EXTERNALURL a little woman, eating pasta with two forks, funny, Pixar style, UHD, 8K -",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"San juan beach alicante cyberpunk, neon and japaneses characters",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
postapocalyptic world with scuffed toys,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
EXTERNALURL EXTERNALURLj.run/E9zXJMyDjdI -,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
A GAMES ROOM IN 3D PERIPHERAL WAY.,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
