Prompt,Dominant_Topic,Keywords
"a ghibli character outline with no background, the character is wearing a hoodie and riding a ride, it's a black and white picture",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"EXTERNALURL a guy looking challenging to a giant robot in the dessert, minimal, 8k, high quality, natural light -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Animation wallpaper of the mountains, in the style of nature - inspired art nouveau, vibrant realism, precisionist art, anime art, energy - filled illustration, american scene painting, poster art",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a happy smiling 6 year-old black African American woman with a big afro, pretending to be a doctor while playing with her teddy bear as a patient in her bright yellow room with a stethoscope around her neck, in the style of a cartoon illustration",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Karen from finance, holding a doge in her arm, kissing Elon musk on mars -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"flying Astro Boys, fighting an alien flying saucer, Osamu Tezuka anime style, simple, flat, 2d, clean lines, vector, vibrant colors minimalist ,",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"cute kawaii [Australian Cattle Dog puppy sitting] icon, front full body view, made with illustrator, minimal detail, clean and bright colors, black outlines, 2D flat vector, white background, sticker, japanese, chibi -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"turn this EXTERNALURL`s psychologist, lovecraft vibe",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
infographic graphic design showing how to use your phone to see AR project,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"a icon illustration of a robot looking through through a magnifying glass, cute, friendly, warm, -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"painting of edward hopper in.orginal.size a ratio almost like ""nighthawks"" but with star wars stormtroopers sitting along the bar",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"an artistic interpretation of the Grim Reaper portrayed as a withered thin old man with thin white hair and long beard wearing a dirty black robe. Incorporate elements of Renaissance fashion and Leonardo da Vinci's sfumato technique into the artwork. Emphasize the goddess's sickly pale skin, intense gaze, and red eyebags. The final image should blend the iconic features of both the Grim Reaper and the old man in a visually captivating manner. Have a round frame of bones and black flowers around the portrit. -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"cute kawaii [Dalmatian puppy sitting] icon, front full body view, made with illustrator, minimal detail, clean and bright colors, black outlines, 2D flat vector, white background, sticker, japanese, chibi -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
a photo of a bald caucasian man of irish descent in his 50s sitting in a diner eating a baked breaded muskrat for dinner,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
stingray-shaped robot hyperrealistic rich color pixar style,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"analog style pentex Kodak f/2.0 for stunning sharpness, 1/1600 shutter speed, 35mm, wide angle lens, black man with goatee, dark skin wearing a baseball cap, sitting on the stoop in front of a brownstone, Brooklyn, perfect face, symmetric smaller eyes, soft, impressionist perfect composition with buildings in the background, leading lines, slight smokey scene, rim lighting from building signs, dusk, masterpiece, expert, insanely detailed 8k artistic photography, photorealistic concept art, soft dramatic volumetric cinematic city lights, -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"hexoplanetic morganistic women with triple fruited jam woggles, highly realistic, extremely realistic, photographic, dimensional -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Rapper Holding bag of coffee beans with black packaging, Wearing a crown,, streetstyle, hoodie, sneaker, dimmed light, night, green smoke in background, city at night, 8K -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"Purple for Background & Shiny Gold for Text / Black for other design elements such as the key visual below depending on how it matches the overall design Key Visual - A HAND moving a PERSON whose shadow is a CHESS PIECE Sample to for reference - The Icarus Movie poster The Icarus Movie poster is very nice and should emulate this design - But, not a puppet theme - just a hand moving a chess piece. Title text - King Chess Slogan Underneath - There Can Only be 1 World Champion",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"realistic photo of two people sitting in a sleek resturant with romantic & dim lighting, portrait, real, dramatic dim & romantic lighting",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"break out of people working in groups, collaboration, white backgorund",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"2020 screengrab of woman model Emily charlton wearing a blue blazer with skinny denim jeans, paired with black ankle boots, romantic movie scene, Balenciaga commercial -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"abhorrent, querulous, As the sun sets on the horizon, the forest becomes shrouded in a gentle orange hue. Suddenly, the ground shakes and the sound of hooves echoes through the trees. A fantasy paladin on an elk emerges from the bushes, her armor reflecting the last rays of sunlight. She holds a long sword in one hand, ready to defend herself against any threats. As she rides closer, you notice the holy symbol of her deity, a shining sun, adorning her armor. The paladin seems to radiate a divine aura, inspiring hope and courage in those around her. The elk beneath her is majestic and powerful, with antlers as wide as a man is tall. Its hooves tread lightly on the ground, as if it is treading on sacred ground. The paladin stops for a moment, looking out into the distance, scanning the forest for any sign of danger. You can feel the tension in the air as the paladin and her elk remain vigilant, ready for whatever might come their way. -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"simple, geomatric, humanoid, robot, neon -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"a young man sitting on top of luggage with the suitcase open, in the style of post-apocalyptic imagery, complex layers and textures, captivating portraits, characterful animal portraits, vray, vibrant portraiture, steampunk",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"30-year-old African man, kneeling in front of the baobab tree praying, super-realistic photograph",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"league of legends style graphics, emblem, separated -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
A horde of happy wild animals dressed in human clothes,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
Bishop State Community College Wildcat,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
bird hitting a gong with a stick,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
EXTERNALURL The blue sky and white clouds are so pleasant. The cloud shaped like a bear 's head is amazing. The distant scenery is even more romantic and beautiful. Let's enjoy this beautiful moment together. Shot in high-definition 8K,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"photography of beautiful hipster hippie Latinx woman of color wearing large wide brim sunhat. Sun in streaming through redwood trees behind her. The sun streaming through the hat makes patterns of her face. She has piercings, earrings, and lots of tattoos. Her hands and arms are in the photo. She's wearing patterned clothing. Earthy colors and jewel tones. -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"soft focus portrait of mix between Margot Robbie and Emma Watson, full body, blonde, wearing tank top, (front view)++, highly detailed skin texture, chestnut brown hair wavy, thoughtful, mother, forty-year-old mom, tack sharp, sunset in a flower garden, photojournalism, hazel eyes, bokeh, natural, gentle soul",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Nonlay, with a t-shirt on and her hair braided",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
A Porsche Boxster 981 driving in the mountains of the Alps overcast,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"bulma, dragon ball, cosplay -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"an image in the style of a comic book of the silhoutte of a young man standing on a skateboard, he is riding down a gritty new york city alleyway, he is listening to music on his headphones, his body is illuminated by the radioactive green glow of the city lights behind him.",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"You are a military aviation enthusiast attending an army air show featuring some of the most advanced aircraft in the world. As you make your way through the crowds, you hear the roar of jet engines overhead and catch glimpses of sleek fighter planes and massive cargo planes as they perform aerial maneuvers and acrobatics. The sky is alive with the deafening sounds of afterburners and the colorful smoke trails of precision flying teams, and you can't help but feel a sense of awe and excitement as you take in the spectacle of this incredible display of military aviation.",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"EXTERNALURL, watercolor, lighthouse white, building grey/brown, grass, ocean, vector, 8k, white background. Use the image provided for the shape and feel of the building, very realistic like the image provided",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
